conflict_id,medicine_id,conflict_type,source_record_ids,details,status
CONFLICT-e336ccaac214ba5ef927ee84,MED-6a6e0fba1aa9f4e85790be00,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-8f2eed3be726e96e5e32c2a5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e33c636d082bcb286ae27911,MED-161d9a77792f6ee66f06e9df,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a2c3a7883ec8e2c6be065798,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e33f02b3fefca80a00941627,MED-0d87ab74cc480b8f9be1cb11,REGISTRATION_IDENTITY_CONFLICT,SRCR-b604f573e1bb82d1c9a072de,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e344ded752c951cef5fc42d1,MED-f05b64e26261b161be7eccd5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-484659ff4d43c7dc15d45c4c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e346363952f16b3123faa624,MED-dd137d4bb8c86dd043d28c55,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4e2fbfdaa780cc257ef58aae,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e35304bdf996216eaf7bbc6f,MED-9ed4058fe4d05247b2742eff,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a6e4c511dac4226805f03914,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3601a89358491647dd1a68b,MED-8bd283f4777072fc289d4654,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-01d06346fb5046023f86f2d9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e364373367e799d5cd4ee159,MED-6d8a169d086c903cee7db173,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f1a8453cd3ec318cdf91d196,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3643f56111ff17164aeb406,MED-87eae64debb49380ba25e37c,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-9f3e6d42a249e1aea237a123,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e366704d4b4e1582b47ba2a9,MED-d4952c12cdf0cb3765ac2bbe,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-e6533f860b0179a73f69a648,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e36a074782d2e0fe408fc6fe,MED-b994081daeb61e4a04134494,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-06640f24af9dbb0494058349,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e36ca73dd57403d14964d7de,MED-e0143ffbde36f8b0f24e1998,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ea2d50d0e0fc62d29469c6d6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e375eb9e6ebd3b1faf0d593d,MED-819f7f0abe261f7518b3b015,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-73df6e72fbe9b6c29f7689ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e387acc7e4f6ab1ad1664c1e,MED-a06acb4760c38deba3b001d9,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-faea1f76f3bb1317fdef27bc,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e38c88e148d0b29ce84f6d7b,MED-160101890a0a34976e6b727d,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-b6f0bd819a8ef2f92a94a2dd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3920b35db583a29f70efa00,MED-fb33f0aa34a167105a8a2492,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-7a5c67014f9a0c8901b078f2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e39a8faf7964324b3df1f4bd,MED-d7285ac43fd92ef2f3ec32d4,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a8ceeb8ea9ad91e5f158d7b1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e39e183b3c3f87cd6040d80f,MED-515616febcf69daedda4e185,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a230c57ec47df4034a4d1a45,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3a04e9c7f4de8bb90a34ebe,MED-9ff7b165f8f7a2b4e2d51027,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-786a531e687d81ab0eba16b2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3a3fa40e2acb4c07819452a,MED-ceda5a5b937b69843055f2e5,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-bd6f1c8a7da7882a9a89506c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3a5bd253898d0e0c66d2dd9,MED-549033bb9f0cf43ef34b0ca0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b19e4d8dd3e0839fc4db85fe,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3aa796259f29c9e5b31d53b,MED-5aa15fa9684b8fdbc466116f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-fb6a717ca7f61373f2b14998,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3ac6d578dfb839f8fdf96aa,MED-571a9fb4d20f69c418b82c92,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-305caf422760917a39986958,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3ada04f73153e426b1a527c,MED-132f09ce58fe121a398dcf93,REGISTRATION_IDENTITY_CONFLICT,SRCR-4c57a247141ce4744b7e4b9b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3af15b3eb37c8d5b0fcb506,MED-6068e7feb53d976791c336a2,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-c3aade2d8bab55af63d8e2e6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3b0cf19f9b951c1db4a66cd,MED-b5a046c9a206e31b9d327a03,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5388d169862909a0689ed334,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3b46a0013ca8d6087c1a1e2,MED-9c5e38a68d7f0d64dd2029b9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b3de8979023ec0b3153882e1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3bb65506ae3e2361c0a3564,MED-db9bdf9656f27c3a574d344b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f26e91c520c27683c2b03344,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3bd6c1975dc182ef3e69b69,MED-db6e693a36b8498a30948288,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-17ec13659e6ec70f274edd6d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3f1b92770e8095135202adc,MED-6f884d74cca1e72035c21f64,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f5bf1994140d8d6416a8d666,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3f25881784dcf39bbacc1fd,MED-3d7ea6cbc23b03da692ce552,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-3db0e4673c16807e3eab6ab9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4098268fa4a2110295ea03d,MED-c712fa2365c18afbbbe4047b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ed46e10dfbec9e1ceb018498,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e413d35a80019b4622be23cb,MED-65c31c16de8f580a7c29650d,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-f781af05f006678b1c49c931,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4261f02db8289cea604fc2b,MED-3a3d7a1cd947d6120e5dc335,REGISTRATION_IDENTITY_CONFLICT,SRCR-a424f326c5ca908bed253796,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4342760b9304d97f6c541da,MED-feed6e7bb4442f8aa73d6f00,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e533e47213f07cc4dc26127f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e439ba329715d6862381b152,MED-4ef0ad7270ebab826cf6b6d9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-df89720d8555d9a8eebf2fd2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e44dfa798a0d28713e040bea,MED-c5dfe1db0ff35db8c3dca4ef,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-136b30da225713e773a3831e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4506ad24867e4389ad8f2ed,MED-6fd3a6553816b3fdff6d6dee,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c9a473d1a1ad432613127e73,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e45a40bf8bdd0818f7f4ab5d,MED-7037402e4d033feb826211f0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-1a4faa2852b1099261455894,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e45addbdce928c3e6d4c7860,MED-8f9d66426a949c422372a6cf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a8cc6792664702ef0d52f5a0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e46114a3b362ff3b8c3d52d6,MED-519a519fc636c41c0a3cecbf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-f986641c01dab43d5279f711,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e46b2fe615cb16068bd1369b,MED-11ea419b932471df97938091,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4fb7b026e9fce14cdde4ee97,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e46fa3837d43d3a32f08cc35,MED-bf69920e5991b429cd15f4c5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-adb543b4bc950cc6f002eccd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4723a07e51132fc4f41243b,MED-17bb05cb96cb5872c92cc79f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-8486fe1604b1f98d8633307a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4753297fae4174ae7e34029,MED-68b647869f10f7549acd0789,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-51efc5ee301794350bb11e28,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e475ec9d33c956edc66569fe,MED-b7a208670ea5a62f1f126737,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-38d42c0b00dc43e0848ba7b3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e49513de90393092488794d6,MED-eee05a58f790fca2fbba98ab,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ed4553f3392a733d9b5feb55,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e49af992585e4a72a69a8d0c,MED-c7723bef1a78805c4ddb8f86,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-436d9ed3c28e424f3af5b061,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4a622a15e5058e845a1b498,MED-8b2655d016e0b654da429b90,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-eeed15dbf1a74cf897daf912,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4ac19fef2750749184bf956,MED-09094953320eacf08fe721ba,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-77e0cf81aabfec507582750e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4ad222f80c8554fb1e68b98,MED-1aacc5e8b16b0c72e5abf0c1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-d2c206857f0b13484651d8c4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4bfca29bddf52deb24ce9f0,MED-dc8b0f44fa8b7b7871dcd0bd,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-251bc85e9ca4b90628f372e0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4c67eac80fa3837c24fedc4,MED-961949e273a717ecebbb798f,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-df1651358398f02fa33a1456,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4cab8d2511232ce457ae7f7,MED-0193b619e2cfd3b95e8ca096,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-28bf5e9ee5e637486ecee41e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4cfdd4f63f9edd0e027c5b2,MED-d743f06953b2bb9448ffc5af,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-59a3971f8dda5fcb2ab13dcf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4d8bba655041c60541baea3,MED-a15cd13a81d1a04f1fd730e5,REGISTRATION_IDENTITY_CONFLICT,SRCR-135ff4f5a903fb8757daf0ea,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4e53891ab916b347dde5cf8,MED-f9511b130784e2c83b93da3b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-c8df4a11ff76edd5a84f3514,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4e6c2a7b3b9d7b6c98eea62,MED-9d3099c28b9252d0677c3c08,REGISTRATION_IDENTITY_CONFLICT,SRCR-02a0a1c98a05953dc8d10012,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e4faa88f768e3ae2f6fa7404,MED-c656e901b70f4a4141bdc976,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-11b18dbe65f408b70a6b612b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e50b290c1ed703579f58779a,MED-6e670f4e6730db3ded0795c5,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-30a62503fdddff0883453bf6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e50c06c990f7bb96ba18f63b,MED-04ceb10d62363b1432a7d32d,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-87375ec2cefd4d34456dbf93,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e50f3397770b501d28a96f23,MED-d9b78818796e96a86e23f50a,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-86d29ba017ad8c8df71708dc,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e51c23bfeb3819a2be27ae89,MED-e79b3bccee7403bfd8d98dfa,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1a76e44a25273cb17c2cdae6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5257bddaa4756758f4b2674,MED-54e4436a9520c42d7dc29cc6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-aab32f0478c5069228785c36,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e53c78b69ffbc83648436b09,MED-68e9908130ade41b79551cff,REGISTRATION_IDENTITY_CONFLICT,SRCR-40df19ba279993fbeba0f285,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e53c9f8269986273203e9cc1,MED-c26b354609e5676d3bfaaefb,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-fddc2b7a28c12e62a43d4281,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5405994d736aa07e652fc16,MED-e3caa0ff3366b31ea9ed5e0b,HUMAN_VETERINARY_CONFLICT,SRCR-54b41d58fb239b0a3c651bf4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5424234c77c2c91edec5afd,MED-a19d7c9bb25afcdbb658bc84,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a4a1825285b69fd9b52ed22f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e54556570f826c751a6686b4,MED-4d6c5550ab9e7478939f5658,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-c090a5beed9b8027dec70826,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e552dbfcdd2288acf668f469,MED-7dcee63ad789afb4605881d3,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8074cab6184cbddae58bce0c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e552e842622fe090a99fd4ce,MED-5044fe9b61b59dc1238c996e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e3a3e101f81d32c0571a8a04,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e574d371fab374a6031cd408,MED-a08f92242c5d1b1a2ba785f5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b37048d866178714b9297ac3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e57f96834dbbe029dd1f2455,MED-052ffcbf308352e1509ab1bf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-f873a17bb82ab0b1541dca9f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5821d3efe0eef6863e64a51,MED-ec23a60fa6d8e8e368c22b69,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-e99ed9d5351f65d62d9a9a0f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5892f55c029883aba810c10,MED-0b8c6f5f5591a76af3df3dec,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-32b7fc2e15fc1ebb8371621c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e589b6ffa6be6c41de800f6a,MED-ceaaa00d9656a685ff110b60,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3686ca6a081339ec4f366432,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e58a4e5885af331406bf615d,MED-c149df1b0a4d5becf3e397de,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-59e038b145a977a13999016b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e58ca6d05ac00d26ce2d1fe9,MED-c207bd608bb299d9384a392e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-cc578f4788197c655e254673,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e58ff24b01a4d443ab5330d7,MED-749d67fb0e0079d8857ebbdf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-e6cbbd406fed9e95d8cde368,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e595745f3f885f794623a576,MED-fc24fb75690ca27fac509799,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f462247dc54c66b0b7b737af,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e597a128ee7b87a78b576f0f,MED-5d88b1d36952afe58fd53fb6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-8376dd656593bfbd0660f82d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e59e27696a80fc426a044c97,MED-bba69dd6477a62046960b3f3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a3d0e6066bd951157329d1c7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5a5149f7704bfd30a7283e5,MED-a5ac52d3fc4ee63295a6c213,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-5afa20c5f79b5f2da9f39f71,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5aa06bcac1fb182f0a02056,MED-bfddc9753af2a9af77681255,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-987baa427cf17bc542528a21,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5c058aeb4142fd50e09712d,MED-9a75ba19a351874697d54307,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-fe68e2313d07500d9524bc5b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5ca1230d0604ed015c0d571,MED-404fc67e81714df046091ae0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-190bd793dcf277b1ca9290a1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5cf333d450a004d6cdb9bbc,MED-5dab16c2efb39d8999878eb6,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e5a1ce4368c79cb532de07cf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5cfc160e03e55ba8fb89256,MED-04a83473af49a574ab231e98,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-a263191c858229327b31d466,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5d54a6ccc621fbce2af5067,MED-71ba310c214d2cd043b5d424,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e027f5eaf2d43b4db2e29e22,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5d7c0b07eca1a336c6feab2,MED-704a4429fd6d3658925ee560,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-41818128c0e4f6537ed446fc,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5e3c1894192178502abe9dd,MED-e7c453ea27db56bb533a3f94,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-921bb11b04ca4854259bbd89,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5e66ff54aff1cbf95ecbd2a,MED-4b00b9588ca22e0caea36627,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-79d9b8a21b3071f240f231c3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5e723208d6aa73954c5e0a0,MED-960dd09acf7f560af2c37fe6,REGISTRATION_IDENTITY_CONFLICT,SRCR-b18e45fd8e4ab7e3a50b9bac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5e8d015beab3f6b23284447,MED-44d16dd75cc212fb86eeb5b6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-a630de6264256689e17736d3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5e9249d59a38177dea81e22,MED-671218eba7039b3501b32453,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-0e4c295f66dc70f345191651,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5f6251a2f690d489994fb5b,MED-346bef37a7d07446043c9114,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0e015afa53abbc5b1c87be97,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e5fc1804cc9a51bbafc9cafe,MED-356ea670424500b11af475c6,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-9167aa9e5719de1de077b9f2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e607941067712b3196a2b086,MED-dde72f20823b36b119996f30,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4c39757aa4267adbc3cf4179,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e60841670e834f44cc4ba24a,MED-56c0a5432058947808b9e603,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-d82171c58468f45e1c1d92ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e6106b7b736693754075a395,MED-0578a2c33344d1d0ccccca24,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e012b0d6d49d2bf48da1b921,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e616bcc7f63310b629002a45,MED-ad4b52fc154f39955ab79b49,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-23c6e49461ca2bfba05752ee,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e621dbcd7c1cc4f91cbdc28c,MED-eced267e159ecbafe94c7322,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-053723b6559b53bd7ce79492,Critical source evidence was preserved without automatic resolution.,QUARANTINED
